Download From:
EnergyDirect.com

User Defined Name:,U of A - East Sub
Name on Bill:,UNIVERSITY OF ALABAMA
Doing Business As:,
Address:,398 CAMPUS DR 
Location:,TUSCALOOSA AL 35401
Account Number:,1473423041
Tariff:,LPL-PRI


Interval Data
Demands (kW)
Confidential and Proprietary Information


Date,Time,TOTAL - KW-TOT,Y26166 - KW-CON02,Y26168 - KW-CON01
07/26/2019,02:30 PM,8784,3888,4896
07/26/2019,02:45 PM,8828,3888,4939
07/26/2019,03:00 PM,8856,3931,4925
07/26/2019,03:15 PM,8856,3974,4882
07/26/2019,03:30 PM,8872,3960,4910
07/26/2019,03:45 PM,8956,4003,4954
07/26/2019,04:00 PM,8828,3960,4867
07/26/2019,04:15 PM,8884,3974,4910
07/26/2019,04:30 PM,8740,3946,4795
07/26/2019,04:45 PM,8784,3974,4810
07/26/2019,05:00 PM,8628,3917,4709
07/26/2019,05:15 PM,8640,3960,4680
07/26/2019,05:30 PM,8596,3960,4637
07/26/2019,05:45 PM,8580,3960,4622
07/26/2019,06:00 PM,8468,3917,4550
07/26/2019,06:15 PM,8352,3931,4421
07/26/2019,06:30 PM,8280,3874,4406
07/26/2019,06:45 PM,8196,3946,4248
07/26/2019,07:00 PM,8120,3974,4147
07/26/2019,07:15 PM,8164,3974,4190
07/26/2019,07:30 PM,8092,3917,4176
07/26/2019,07:45 PM,8124,3931,4190
07/26/2019,08:00 PM,8180,3931,4248
07/26/2019,08:15 PM,8176,3974,4205
07/26/2019,08:30 PM,8108,3946,4162
07/26/2019,08:45 PM,7948,3974,3974
07/26/2019,09:00 PM,7892,3946,3946
07/26/2019,09:15 PM,7820,4046,3773
07/26/2019,09:30 PM,7804,4061,3744
07/26/2019,09:45 PM,7720,4061,3658
07/26/2019,10:00 PM,7716,4032,3686
07/26/2019,10:15 PM,7676,4061,3614
07/26/2019,10:30 PM,7676,4032,3643
07/26/2019,10:45 PM,7588,4046,3542
07/26/2019,11:00 PM,7560,4032,3528
07/26/2019,11:15 PM,7504,4046,3456
07/26/2019,11:30 PM,7532,4075,3456
07/26/2019,11:45 PM,7428,4104,3326
07/27/2019,12:00 AM,7144,3974,3168
07/27/2019,12:15 AM,7040,3960,3082
07/27/2019,12:30 AM,7012,3946,3067
07/27/2019,12:45 AM,6900,3917,2981
07/27/2019,01:00 AM,6884,3888,2995
07/27/2019,01:15 AM,6812,3874,2938
07/27/2019,01:30 AM,6780,3859,2923
07/27/2019,01:45 AM,6784,3859,2923
07/27/2019,02:00 AM,6812,3874,2938
07/27/2019,02:15 AM,6680,3830,2851
07/27/2019,02:30 AM,6612,3802,2808
07/27/2019,02:45 AM,6552,3773,2779
07/27/2019,03:00 AM,6320,3528,2794
07/27/2019,03:15 AM,6264,3456,2808
07/27/2019,03:30 AM,6280,3514,2765
07/27/2019,03:45 AM,6304,3542,2765
07/27/2019,04:00 AM,6252,3514,2736
07/27/2019,04:15 AM,6204,3470,2736
07/27/2019,04:30 AM,6180,3413,2765
07/27/2019,04:45 AM,6176,3413,2765
07/27/2019,05:00 AM,6164,3398,2765
07/27/2019,05:15 AM,6148,3370,2779
07/27/2019,05:30 AM,6108,3355,2750
07/27/2019,05:45 AM,6148,3370,2779
07/27/2019,06:00 AM,6164,3326,2837
07/27/2019,06:15 AM,6248,3298,2952
07/27/2019,06:30 AM,6336,3269,3067
07/27/2019,06:45 AM,6308,3269,3038
07/27/2019,07:00 AM,6192,3283,2909
07/27/2019,07:15 AM,6308,3298,3010
07/27/2019,07:30 AM,6448,3370,3082
07/27/2019,07:45 AM,6612,3442,3168
07/27/2019,08:00 AM,6840,3514,3326
07/27/2019,08:15 AM,6896,3542,3355
07/27/2019,08:30 AM,6984,3571,3413
07/27/2019,08:45 AM,7260,3629,3629
07/27/2019,09:00 AM,7660,3701,3960
07/27/2019,09:15 AM,7788,3758,4032
07/27/2019,09:30 AM,7952,3859,4090
07/27/2019,09:45 AM,8120,4018,4104
07/27/2019,10:00 AM,8280,4118,4162
07/27/2019,10:15 AM,8396,4190,4205
07/27/2019,10:30 AM,8452,4190,4262
07/27/2019,10:45 AM,8336,4104,4234
07/27/2019,11:00 AM,8252,3974,4277
07/27/2019,11:15 AM,8296,4003,4291
07/27/2019,11:30 AM,8452,4104,4349
07/27/2019,11:45 AM,8440,4118,4320
07/27/2019,12:00 PM,8536,4133,4406
07/27/2019,12:15 PM,8600,4162,4435
07/27/2019,12:30 PM,8552,4118,4435
07/27/2019,12:45 PM,8584,4104,4478
07/27/2019,01:00 PM,8580,4075,4507
07/27/2019,01:15 PM,8568,4075,4493
07/27/2019,01:30 PM,8452,4003,4450
07/27/2019,01:45 PM,8340,3902,4435
07/27/2019,02:00 PM,8396,3917,4478
07/27/2019,02:15 PM,8436,3946,4493
07/27/2019,02:30 PM,8484,3989,4493
07/27/2019,02:45 PM,8536,4118,4421
07/27/2019,03:00 PM,8600,4133,4464
07/27/2019,03:15 PM,8596,4104,4493
07/27/2019,03:30 PM,8640,4133,4507
07/27/2019,03:45 PM,8624,4118,4507
07/27/2019,04:00 PM,8668,4133,4536
07/27/2019,04:15 PM,8628,4190,4435
07/27/2019,04:30 PM,8552,4118,4435
07/27/2019,04:45 PM,8524,4118,4406
07/27/2019,05:00 PM,8496,4118,4378
07/27/2019,05:15 PM,8468,4104,4363
07/27/2019,05:30 PM,8452,4104,4349
07/27/2019,05:45 PM,8412,4118,4291
07/27/2019,06:00 PM,8468,4147,4320
07/27/2019,06:15 PM,8148,4118,4032
07/27/2019,06:30 PM,7980,4104,3874
07/27/2019,06:45 PM,7960,4147,3816
07/27/2019,07:00 PM,7880,4133,3744
07/27/2019,07:15 PM,7876,4133,3744
07/27/2019,07:30 PM,7832,4133,3701
07/27/2019,07:45 PM,8020,4133,3888
07/27/2019,08:00 PM,8024,4090,3931
07/27/2019,08:15 PM,8076,4046,4032
07/27/2019,08:30 PM,8164,4104,4061
07/27/2019,08:45 PM,8268,4190,4075
07/27/2019,09:00 PM,8108,4190,3917
07/27/2019,09:15 PM,7960,4248,3715
07/27/2019,09:30 PM,7880,4234,3643
07/27/2019,09:45 PM,7688,4248,3442
07/27/2019,10:00 PM,7544,4248,3298
07/27/2019,10:15 PM,7416,4219,3197
07/27/2019,10:30 PM,7376,4190,3182
07/27/2019,10:45 PM,7272,4118,3154
07/27/2019,11:00 PM,7284,4118,3168
07/27/2019,11:15 PM,7228,4104,3125
07/27/2019,11:30 PM,7232,4104,3125
07/27/2019,11:45 PM,7184,4104,3082
07/28/2019,12:00 AM,7256,4162,3096
07/28/2019,12:15 AM,7216,4162,3053
07/28/2019,12:30 AM,7112,4162,2952
07/28/2019,12:45 AM,7000,4061,2938
07/28/2019,01:00 AM,6956,3989,2966
07/28/2019,01:15 AM,6928,3989,2938
07/28/2019,01:30 AM,6968,4032,2938
07/28/2019,01:45 AM,6984,4046,2938
07/28/2019,02:00 AM,7000,4046,2952
07/28/2019,02:15 AM,6868,4032,2837
07/28/2019,02:30 AM,6896,4046,2851
07/28/2019,02:45 AM,6840,4046,2794
07/28/2019,03:00 AM,6840,4003,2837
07/28/2019,03:15 AM,6696,3902,2794
07/28/2019,03:30 AM,6684,3874,2808
07/28/2019,03:45 AM,6652,3859,2794
07/28/2019,04:00 AM,6580,3802,2779
07/28/2019,04:15 AM,6596,3830,2765
07/28/2019,04:30 AM,6580,3830,2750
07/28/2019,04:45 AM,6568,3802,2765
07/28/2019,05:00 AM,6536,3816,2722
07/28/2019,05:15 AM,6552,3830,2722
07/28/2019,05:30 AM,6596,3845,2750
07/28/2019,05:45 AM,6624,3874,2750
07/28/2019,06:00 AM,6624,3845,2779
07/28/2019,06:15 AM,6652,3802,2851
07/28/2019,06:30 AM,6712,3758,2952
07/28/2019,06:45 AM,6768,3758,3010
07/28/2019,07:00 AM,6636,3758,2880
07/28/2019,07:15 AM,6784,3773,3010
07/28/2019,07:30 AM,6896,3816,3082
07/28/2019,07:45 AM,7028,3830,3197
07/28/2019,08:00 AM,7344,3902,3442
07/28/2019,08:15 AM,7360,3946,3413
07/28/2019,08:30 AM,7444,3946,3499
07/28/2019,08:45 AM,7604,3974,3629
07/28/2019,09:00 AM,8004,4018,3989
07/28/2019,09:15 AM,8180,4061,4118
07/28/2019,09:30 AM,8152,4075,4075
07/28/2019,09:45 AM,8164,4104,4061
07/28/2019,10:00 AM,8252,4118,4133
07/28/2019,10:15 AM,8320,4147,4176
07/28/2019,10:30 AM,8352,4147,4205
07/28/2019,10:45 AM,8352,4162,4190
07/28/2019,11:00 AM,8440,4162,4277
07/28/2019,11:15 AM,8440,4147,4291
07/28/2019,11:30 AM,8508,4147,4363
07/28/2019,11:45 AM,8556,4176,4378
07/28/2019,12:00 PM,8568,4176,4392
07/28/2019,12:15 PM,8596,4176,4421
07/28/2019,12:30 PM,8452,4147,4306
07/28/2019,12:45 PM,8496,4133,4363
07/28/2019,01:00 PM,8568,4162,4406
07/28/2019,01:15 PM,8524,4176,4349
07/28/2019,01:30 PM,8556,4147,4406
07/28/2019,01:45 PM,8608,4190,4421
07/28/2019,02:00 PM,8656,4162,4493
07/28/2019,02:15 PM,8568,4162,4406
07/28/2019,02:30 PM,8480,4133,4349
07/28/2019,02:45 PM,8396,4090,4306
07/28/2019,03:00 PM,8380,4118,4262
07/28/2019,03:15 PM,8424,4133,4291
07/28/2019,03:30 PM,8456,4147,4306
07/28/2019,03:45 PM,8464,4190,4277
07/28/2019,04:00 PM,8424,4147,4277
07/28/2019,04:15 PM,8424,4133,4291
07/28/2019,04:30 PM,8368,4104,4262
07/28/2019,04:45 PM,8280,4061,4219
07/28/2019,05:00 PM,8224,4003,4219
07/28/2019,05:15 PM,8280,4032,4248
07/28/2019,05:30 PM,8176,4018,4162
07/28/2019,05:45 PM,8224,4046,4176
07/28/2019,06:00 PM,8208,4032,4176
07/28/2019,06:15 PM,8080,4075,4003
07/28/2019,06:30 PM,8120,4075,4046
07/28/2019,06:45 PM,8048,4090,3960
07/28/2019,07:00 PM,7880,4046,3830
07/28/2019,07:15 PM,7960,4061,3902
07/28/2019,07:30 PM,7908,4075,3830
07/28/2019,07:45 PM,7932,4118,3816
07/28/2019,08:00 PM,8124,4133,3989
07/28/2019,08:15 PM,8108,4133,3974
07/28/2019,08:30 PM,8064,4133,3931
07/28/2019,08:45 PM,8032,4147,3888
07/28/2019,09:00 PM,8036,4162,3874
07/28/2019,09:15 PM,8080,4219,3859
07/28/2019,09:30 PM,8076,4234,3845
07/28/2019,09:45 PM,8036,4262,3773
07/28/2019,10:00 PM,8080,4291,3787
07/28/2019,10:15 PM,7892,4234,3658
07/28/2019,10:30 PM,7876,4248,3629
07/28/2019,10:45 PM,7820,4234,3586
07/28/2019,11:00 PM,7776,4162,3614
07/28/2019,11:15 PM,7744,4176,3571
07/28/2019,11:30 PM,7792,4190,3600
07/28/2019,11:45 PM,7632,4176,3456
07/29/2019,12:00 AM,7648,4162,3485
07/29/2019,12:15 AM,7600,4147,3456
07/29/2019,12:30 AM,7460,4118,3341
07/29/2019,12:45 AM,7404,4133,3269
07/29/2019,01:00 AM,7344,4090,3254
07/29/2019,01:15 AM,7288,4075,3211
07/29/2019,01:30 AM,7112,3931,3182
07/29/2019,01:45 AM,7072,3960,3110
07/29/2019,02:00 AM,7012,3931,3082
07/29/2019,02:15 AM,6884,3902,2981
07/29/2019,02:30 AM,6868,3874,2995
07/29/2019,02:45 AM,6896,3902,2995
07/29/2019,03:00 AM,6884,3902,2981
07/29/2019,03:15 AM,6840,3888,2952
07/29/2019,03:30 AM,6896,3902,2995
07/29/2019,03:45 AM,6856,3859,2995
07/29/2019,04:00 AM,6840,3845,2995
07/29/2019,04:15 AM,7028,3845,3182
07/29/2019,04:30 AM,7100,3802,3298
07/29/2019,04:45 AM,7140,3802,3341
07/29/2019,05:00 AM,7100,3802,3298
07/29/2019,05:15 AM,7344,3816,3528
07/29/2019,05:30 AM,7648,3802,3845
07/29/2019,05:45 AM,7732,3701,4032
07/29/2019,06:00 AM,7688,3658,4032
07/29/2019,06:15 AM,7604,3701,3902
07/29/2019,06:30 AM,7444,3686,3758
07/29/2019,06:45 AM,7504,3744,3758
07/29/2019,07:00 AM,7560,3787,3773
07/29/2019,07:15 AM,7560,3758,3802
07/29/2019,07:30 AM,7716,3773,3946
07/29/2019,07:45 AM,7692,3758,3931
07/29/2019,08:00 AM,7876,3787,4090
07/29/2019,08:15 AM,7992,3802,4190
07/29/2019,08:30 AM,8152,3859,4291
07/29/2019,08:45 AM,8176,3888,4291
07/29/2019,09:00 AM,8368,3946,4421
07/29/2019,09:15 AM,8496,4003,4493
07/29/2019,09:30 AM,8584,4046,4536
07/29/2019,09:45 AM,8796,4118,4680
07/29/2019,10:00 AM,8856,4205,4651
07/29/2019,10:15 AM,9016,4262,4752
07/29/2019,10:30 AM,9188,4320,4867
07/29/2019,10:45 AM,9216,4306,4910
07/29/2019,11:00 AM,9256,4320,4939
07/29/2019,11:15 AM,9332,4334,4997
07/29/2019,11:30 AM,9388,4363,5026
07/29/2019,11:45 AM,9492,4392,5098
07/29/2019,12:00 PM,9460,4392,5069
07/29/2019,12:15 PM,9332,4320,5011
07/29/2019,12:30 PM,9300,4262,5040
07/29/2019,12:45 PM,9304,4277,5026
07/29/2019,01:00 PM,9316,4248,5069
07/29/2019,01:15 PM,9388,4262,5126
07/29/2019,01:30 PM,9320,4162,5155
07/29/2019,01:45 PM,9300,4162,5141
07/29/2019,02:00 PM,9360,4219,5141
07/29/2019,02:15 PM,9520,4334,5184
07/29/2019,02:30 PM,9588,4363,5227
07/29/2019,02:45 PM,9636,4392,5242
07/29/2019,03:00 PM,9632,4378,5256
07/29/2019,03:15 PM,9592,4320,5270
07/29/2019,03:30 PM,9560,4320,5242
07/29/2019,03:45 PM,9592,4334,5256
07/29/2019,04:00 PM,9576,4291,5285
07/29/2019,04:15 PM,9532,4306,5227
07/29/2019,04:30 PM,9576,4334,5242
07/29/2019,04:45 PM,9476,4334,5141
07/29/2019,05:00 PM,9444,4320,5126
07/29/2019,05:15 PM,9392,4363,5026
07/29/2019,05:30 PM,9416,4378,5040
07/29/2019,05:45 PM,9304,4349,4954
07/29/2019,06:00 PM,9128,4277,4853
07/29/2019,06:15 PM,9088,4277,4810
07/29/2019,06:30 PM,8968,4248,4723
07/29/2019,06:45 PM,8900,4277,4622
07/29/2019,07:00 PM,8756,4248,4507
07/29/2019,07:15 PM,8712,4219,4493
07/29/2019,07:30 PM,8624,4205,4421
07/29/2019,07:45 PM,8556,4162,4392
07/29/2019,08:00 PM,8624,4162,4464
07/29/2019,08:15 PM,8684,4162,4522
07/29/2019,08:30 PM,8656,4162,4493
07/29/2019,08:45 PM,8380,4176,4205
07/29/2019,09:00 PM,8324,4190,4133
07/29/2019,09:15 PM,8120,4190,3931
07/29/2019,09:30 PM,8092,4205,3888
07/29/2019,09:45 PM,8064,4190,3874
07/29/2019,10:00 PM,8008,4205,3802
07/29/2019,10:15 PM,7948,4205,3744
07/29/2019,10:30 PM,7904,4190,3715
07/29/2019,10:45 PM,7848,4176,3672
07/29/2019,11:00 PM,7848,4162,3686
07/29/2019,11:15 PM,7792,4162,3629
07/29/2019,11:30 PM,7760,4162,3600
07/29/2019,11:45 PM,7736,4133,3600
07/30/2019,12:00 AM,7672,4133,3542
07/30/2019,12:15 AM,7604,4118,3485
07/30/2019,12:30 AM,7560,4133,3427
07/30/2019,12:45 AM,7460,4147,3312
07/30/2019,01:00 AM,7400,4118,3283
07/30/2019,01:15 AM,7316,4090,3226
07/30/2019,01:30 AM,7316,4075,3240
07/30/2019,01:45 AM,7228,4032,3197
07/30/2019,02:00 AM,7316,4075,3240
07/30/2019,02:15 AM,7284,4118,3168
07/30/2019,02:30 AM,7244,4118,3125
07/30/2019,02:45 AM,7200,4075,3125
07/30/2019,03:00 AM,7112,4032,3082
07/30/2019,03:15 AM,7100,4003,3096
07/30/2019,03:30 AM,7044,3960,3082
07/30/2019,03:45 AM,7012,3946,3067
07/30/2019,04:00 AM,6996,3960,3038
07/30/2019,04:15 AM,7188,3960,3226
07/30/2019,04:30 AM,7344,3946,3398
07/30/2019,04:45 AM,7284,3917,3370
07/30/2019,05:00 AM,7272,3917,3355
07/30/2019,05:15 AM,7532,3917,3614
07/30/2019,05:30 AM,7848,3902,3946
07/30/2019,05:45 AM,8036,3917,4118
07/30/2019,06:00 AM,8136,3931,4205
07/30/2019,06:15 AM,8036,3931,4104
07/30/2019,06:30 AM,7992,3960,4032
07/30/2019,06:45 AM,7876,3960,3917
07/30/2019,07:00 AM,7948,3974,3974
07/30/2019,07:15 AM,7992,4003,3989
07/30/2019,07:30 AM,8092,4061,4032
07/30/2019,07:45 AM,8208,4061,4147
07/30/2019,08:00 AM,8280,4090,4190
07/30/2019,08:15 AM,8352,4090,4262
07/30/2019,08:30 AM,8528,4162,4363
07/30/2019,08:45 AM,8552,4205,4349
07/30/2019,09:00 AM,8668,4262,4406
07/30/2019,09:15 AM,8756,4291,4464
07/30/2019,09:30 AM,8812,4334,4478
07/30/2019,09:45 AM,8944,4378,4565
07/30/2019,10:00 AM,9156,4464,4694
07/30/2019,10:15 AM,9176,4478,4694
07/30/2019,10:30 AM,9300,4493,4810
07/30/2019,10:45 AM,9332,4478,4853
07/30/2019,11:00 AM,9260,4478,4781
07/30/2019,11:15 AM,9216,4435,4781
07/30/2019,11:30 AM,9260,4450,4810
07/30/2019,11:45 AM,9200,4450,4752
07/30/2019,12:00 PM,9260,4478,4781
07/30/2019,12:15 PM,9188,4435,4752
07/30/2019,12:30 PM,9200,4421,4781
07/30/2019,12:45 PM,9172,4406,4766
07/30/2019,01:00 PM,9244,4435,4810
07/30/2019,01:15 PM,9304,4450,4853
07/30/2019,01:30 PM,9416,4507,4910
07/30/2019,01:45 PM,9492,4550,4939
07/30/2019,02:00 PM,9620,4579,5040
07/30/2019,02:15 PM,9804,4795,5011
07/30/2019,02:30 PM,10036,5011,5026
07/30/2019,02:45 PM,10184,5098,5083
07/30/2019,03:00 PM,10136,5054,5083
07/30/2019,03:15 PM,10080,5026,5054
07/30/2019,03:30 PM,10124,5040,5083
07/30/2019,03:45 PM,10164,5040,5126
07/30/2019,04:00 PM,10196,5040,5155
07/30/2019,04:15 PM,10124,5026,5098
07/30/2019,04:30 PM,10180,4997,5184
07/30/2019,04:45 PM,10068,4968,5098
07/30/2019,05:00 PM,9976,4896,5083
07/30/2019,05:15 PM,9952,4910,5040
07/30/2019,05:30 PM,9864,4910,4954
07/30/2019,05:45 PM,9764,4910,4853
07/30/2019,06:00 PM,9648,4882,4766
07/30/2019,06:15 PM,9560,4810,4752
07/30/2019,06:30 PM,9448,4694,4752
07/30/2019,06:45 PM,9200,4651,4550
07/30/2019,07:00 PM,9088,4637,4450
07/30/2019,07:15 PM,9044,4651,4392
07/30/2019,07:30 PM,9000,4637,4363
07/30/2019,07:45 PM,9000,4651,4349
07/30/2019,08:00 PM,9100,4651,4450
07/30/2019,08:15 PM,9144,4666,4478
07/30/2019,08:30 PM,9100,4651,4450
07/30/2019,08:45 PM,8912,4651,4262
07/30/2019,09:00 PM,8816,4666,4147
07/30/2019,09:15 PM,8640,4637,4003
07/30/2019,09:30 PM,8596,4637,3960
07/30/2019,09:45 PM,8580,4622,3960
07/30/2019,10:00 PM,8568,4608,3960
07/30/2019,10:15 PM,8528,4651,3874
07/30/2019,10:30 PM,8480,4651,3830
07/30/2019,10:45 PM,8308,4579,3730
07/30/2019,11:00 PM,8164,4406,3758
07/30/2019,11:15 PM,8136,4406,3730
07/30/2019,11:30 PM,8152,4421,3730
07/30/2019,11:45 PM,8080,4464,3614
07/31/2019,12:00 AM,8004,4421,3586
07/31/2019,12:15 AM,8008,4450,3557
07/31/2019,12:30 AM,7876,4435,3442
07/31/2019,12:45 AM,7760,4421,3341
07/31/2019,01:00 AM,7704,4406,3298
07/31/2019,01:15 AM,7732,4421,3312
07/31/2019,01:30 AM,7660,4392,3269
07/31/2019,01:45 AM,7620,4378,3240
07/31/2019,02:00 AM,7632,4363,3269
07/31/2019,02:15 AM,7500,4320,3182
07/31/2019,02:30 AM,7488,4320,3168
07/31/2019,02:45 AM,7416,4306,3110
07/31/2019,03:00 AM,7416,4306,3110
07/31/2019,03:15 AM,7416,4277,3139
07/31/2019,03:30 AM,7376,4262,3110
07/31/2019,03:45 AM,7344,4234,3110
07/31/2019,04:00 AM,7284,4234,3053
07/31/2019,04:15 AM,7332,4046,3283
07/31/2019,04:30 AM,7560,4075,3485
07/31/2019,04:45 AM,7456,4046,3413
07/31/2019,05:00 AM,7504,4061,3442
07/31/2019,05:15 AM,7688,4032,3658
07/31/2019,05:30 AM,8064,4032,4032
07/31/2019,05:45 AM,8136,3974,4162
07/31/2019,06:00 AM,8252,3989,4262
07/31/2019,06:15 AM,8224,4118,4104
07/31/2019,06:30 AM,8120,4104,4018
07/31/2019,06:45 AM,8052,4075,3974
07/31/2019,07:00 AM,8020,4090,3931
07/31/2019,07:15 AM,8148,4118,4032
07/31/2019,07:30 AM,8252,4147,4104
07/31/2019,07:45 AM,8396,4190,4205
07/31/2019,08:00 AM,8596,4234,4363
07/31/2019,08:15 AM,8640,4219,4421
07/31/2019,08:30 AM,8844,4421,4421
07/31/2019,08:45 AM,8868,4421,4450
07/31/2019,09:00 AM,9072,4478,4594
07/31/2019,09:15 AM,9172,4493,4680
07/31/2019,09:30 AM,9752,4939,4810
07/31/2019,09:45 AM,9892,5011,4882
07/31/2019,10:00 AM,9864,4954,4910
07/31/2019,10:15 AM,9964,4997,4968
07/31/2019,10:30 AM,10136,5126,5011
07/31/2019,10:45 AM,10152,5126,5026
07/31/2019,11:00 AM,10152,5098,5054
07/31/2019,11:15 AM,10296,5155,5141
07/31/2019,11:30 AM,10240,5112,5126
07/31/2019,11:45 AM,10208,5098,5112
07/31/2019,12:00 PM,10284,5126,5155
07/31/2019,12:15 PM,10308,5126,5184
07/31/2019,12:30 PM,10224,5112,5112
07/31/2019,12:45 PM,10196,5083,5112
07/31/2019,01:00 PM,10268,5083,5184
07/31/2019,01:15 PM,10280,5126,5155
07/31/2019,01:30 PM,10340,5155,5184
07/31/2019,01:45 PM,10396,5126,5270
07/31/2019,02:00 PM,10440,5170,5270
07/31/2019,02:15 PM,10456,5170,5285
07/31/2019,02:30 PM,10324,5054,5270
07/31/2019,02:45 PM,10180,5011,5170
07/31/2019,03:00 PM,10112,5026,5083
07/31/2019,03:15 PM,9976,4968,5011
07/31/2019,03:30 PM,9936,4910,5026
07/31/2019,03:45 PM,9852,4896,4954
07/31/2019,04:00 PM,9908,4925,4982
07/31/2019,04:15 PM,9804,4910,4896
07/31/2019,04:30 PM,9764,4939,4824
07/31/2019,04:45 PM,10024,5040,4982
07/31/2019,05:00 PM,10092,5170,4925
07/31/2019,05:15 PM,10108,5184,4925
07/31/2019,05:30 PM,9896,5098,4795
07/31/2019,05:45 PM,9820,5026,4795
07/31/2019,06:00 PM,9604,4982,4622
07/31/2019,06:15 PM,9532,4939,4594
07/31/2019,06:30 PM,9548,4925,4622
07/31/2019,06:45 PM,9520,4954,4565
07/31/2019,07:00 PM,9444,4982,4464
07/31/2019,07:15 PM,9532,5011,4522
07/31/2019,07:30 PM,9520,5011,4507
07/31/2019,07:45 PM,9504,4997,4507
07/31/2019,08:00 PM,9476,4982,4493
07/31/2019,08:15 PM,9504,4939,4565
07/31/2019,08:30 PM,9372,4896,4478
07/31/2019,08:45 PM,9248,4896,4349
07/31/2019,09:00 PM,9128,4853,4277
07/31/2019,09:15 PM,8944,4896,4046
07/31/2019,09:30 PM,8812,4853,3960
07/31/2019,09:45 PM,8840,4867,3974
07/31/2019,10:00 PM,8872,4910,3960
07/31/2019,10:15 PM,8784,4867,3917
07/31/2019,10:30 PM,8724,4867,3859
07/31/2019,10:45 PM,8672,4853,3816
07/31/2019,11:00 PM,8608,4810,3802
07/31/2019,11:15 PM,8584,4853,3730
07/31/2019,11:30 PM,8524,4867,3658
07/31/2019,11:45 PM,8412,4810,3600
08/01/2019,12:00 AM,8280,4637,3643
08/01/2019,12:15 AM,8104,4622,3485
08/01/2019,12:30 AM,7920,4579,3341
08/01/2019,12:45 AM,7808,4550,3254
08/01/2019,01:00 AM,7732,4507,3226
08/01/2019,01:15 AM,7720,4507,3211
08/01/2019,01:30 AM,7660,4493,3168
08/01/2019,01:45 AM,7688,4507,3182
08/01/2019,02:00 AM,7648,4493,3154
08/01/2019,02:15 AM,7604,4493,3110
08/01/2019,02:30 AM,7528,4478,3053
08/01/2019,02:45 AM,7504,4464,3038
08/01/2019,03:00 AM,7472,4450,3024
08/01/2019,03:15 AM,7448,4421,3024
08/01/2019,03:30 AM,7444,4421,3024
08/01/2019,03:45 AM,7444,4406,3038
08/01/2019,04:00 AM,7316,4349,2966
08/01/2019,04:15 AM,7544,4334,3211
08/01/2019,04:30 AM,7720,4378,3341
08/01/2019,04:45 AM,7716,4363,3355
08/01/2019,05:00 AM,7676,4334,3341
08/01/2019,05:15 AM,7804,4162,3643
08/01/2019,05:30 AM,7992,4061,3931
08/01/2019,05:45 AM,8224,4133,4090
08/01/2019,06:00 AM,8264,4104,4162
08/01/2019,06:15 AM,8136,4075,4061
08/01/2019,06:30 AM,8052,4061,3989
08/01/2019,06:45 AM,7964,4061,3902
08/01/2019,07:00 AM,7960,4090,3874
08/01/2019,07:15 AM,8052,4133,3917
08/01/2019,07:30 AM,8208,4205,4003
08/01/2019,07:45 AM,8408,4277,4133
08/01/2019,08:00 AM,8656,4363,4291
08/01/2019,08:15 AM,8796,4421,4378
08/01/2019,08:30 AM,8888,4421,4464
08/01/2019,08:45 AM,8956,4493,4464
08/01/2019,09:00 AM,9044,4493,4550
08/01/2019,09:15 AM,9144,4522,4622
08/01/2019,09:30 AM,9272,4550,4723
08/01/2019,09:45 AM,9776,4939,4838
08/01/2019,10:00 AM,9808,4939,4867
08/01/2019,10:15 AM,9776,4853,4925
08/01/2019,10:30 AM,9952,4939,5011
08/01/2019,10:45 AM,10124,5026,5098
08/01/2019,11:00 AM,10152,5098,5054
08/01/2019,11:15 AM,10224,5112,5112
08/01/2019,11:30 AM,10224,5098,5126
08/01/2019,11:45 AM,10268,5126,5141
08/01/2019,12:00 PM,10152,5069,5083
08/01/2019,12:15 PM,10192,5083,5112
08/01/2019,12:30 PM,10256,5112,5141
08/01/2019,12:45 PM,10308,5112,5198
08/01/2019,01:00 PM,10268,5054,5213
08/01/2019,01:15 PM,10352,5098,5256
08/01/2019,01:30 PM,10368,5083,5285
08/01/2019,01:45 PM,10528,5170,5357
08/01/2019,02:00 PM,10468,5198,5270
08/01/2019,02:15 PM,10716,5386,5328
08/01/2019,02:30 PM,10640,5299,5342
08/01/2019,02:45 PM,10368,5141,5227
08/01/2019,03:00 PM,10340,5083,5256
08/01/2019,03:15 PM,10496,5198,5299
08/01/2019,03:30 PM,10528,5198,5328
08/01/2019,03:45 PM,10628,5285,5342
08/01/2019,04:00 PM,10512,5285,5227
08/01/2019,04:15 PM,10524,5285,5242
08/01/2019,04:30 PM,10484,5256,5227
08/01/2019,04:45 PM,10208,5170,5040
08/01/2019,05:00 PM,9936,4982,4954
08/01/2019,05:15 PM,9780,4925,4853
08/01/2019,05:30 PM,9720,4910,4810
08/01/2019,05:45 PM,9548,4853,4694
08/01/2019,06:00 PM,9372,4824,4550
08/01/2019,06:15 PM,9332,4795,4536
08/01/2019,06:30 PM,9304,4766,4536
08/01/2019,06:45 PM,9272,4795,4478
08/01/2019,07:00 PM,9160,4824,4334
08/01/2019,07:15 PM,9156,4838,4320
08/01/2019,07:30 PM,9060,4795,4262
08/01/2019,07:45 PM,9040,4795,4248
08/01/2019,08:00 PM,9072,4795,4277
08/01/2019,08:15 PM,9104,4810,4291
