Download From:
EnergyDirect.com

User Defined Name:,U of A - North Sub
Name on Bill:,UNIVERSITY OF ALABAMA
Doing Business As:,
Address:,131 OLD HACKBERRY LN, NORTH CAMPUS 
Location:,TUSCALOOSA AL 35401
Account Number:,4407169004
Tariff:,LPL-PRI


Interval Data
Demands (kW)
Confidential and Proprietary Information


Date,Time,TOTAL - KW-TOT,Y26223 - KW-CON02,Y26236 - KW-CON01
04/23/2019,09:30 PM,9532,4320,5213
04/23/2019,09:45 PM,9600,4416,5184
04/23/2019,10:00 PM,9476,4320,5155
04/23/2019,10:15 PM,9416,4320,5098
04/23/2019,10:30 PM,9272,4272,4997
04/23/2019,10:45 PM,9252,4272,4982
04/23/2019,11:00 PM,9192,4224,4968
04/23/2019,11:15 PM,9136,4224,4910
04/23/2019,11:30 PM,8980,4128,4853
04/23/2019,11:45 PM,8832,4080,4752
04/24/2019,12:00 AM,8860,4080,4781
04/24/2019,12:15 AM,8760,4080,4680
04/24/2019,12:30 AM,8692,3984,4709
04/24/2019,12:45 AM,8588,3936,4651
04/24/2019,01:00 AM,8620,3984,4637
04/24/2019,01:15 AM,8516,3936,4579
04/24/2019,01:30 AM,8396,3888,4507
04/24/2019,01:45 AM,8352,3888,4464
04/24/2019,02:00 AM,8312,3936,4378
04/24/2019,02:15 AM,8224,3888,4334
04/24/2019,02:30 AM,8208,3888,4320
04/24/2019,02:45 AM,8148,3888,4262
04/24/2019,03:00 AM,8068,3792,4277
04/24/2019,03:15 AM,8012,3792,4219
04/24/2019,03:30 AM,8064,3888,4176
04/24/2019,03:45 AM,7972,3840,4133
04/24/2019,04:00 AM,8004,3840,4162
04/24/2019,04:15 AM,8016,3840,4176
04/24/2019,04:30 AM,7980,3792,4190
04/24/2019,04:45 AM,8004,3840,4162
04/24/2019,05:00 AM,8040,3792,4248
04/24/2019,05:15 AM,8028,3840,4190
04/24/2019,05:30 AM,8032,3840,4190
04/24/2019,05:45 AM,8080,3888,4190
04/24/2019,06:00 AM,8100,3840,4262
04/24/2019,06:15 AM,8236,4032,4205
04/24/2019,06:30 AM,8296,4032,4262
04/24/2019,06:45 AM,8308,4032,4277
04/24/2019,07:00 AM,8248,3984,4262
04/24/2019,07:15 AM,8384,4080,4306
04/24/2019,07:30 AM,8400,4080,4320
04/24/2019,07:45 AM,8632,4224,4406
04/24/2019,08:00 AM,8660,4224,4435
04/24/2019,08:15 AM,8864,4416,4450
04/24/2019,08:30 AM,9040,4416,4622
04/24/2019,08:45 AM,9160,4512,4651
04/24/2019,09:00 AM,9240,4560,4680
04/24/2019,09:15 AM,9276,4608,4666
04/24/2019,09:30 AM,9316,4608,4709
04/24/2019,09:45 AM,9436,4656,4781
04/24/2019,10:00 AM,9548,4752,4795
04/24/2019,10:15 AM,9608,4800,4810
04/24/2019,10:30 AM,9788,4848,4939
04/24/2019,10:45 AM,9956,4944,5011
04/24/2019,11:00 AM,10132,4992,5141
04/24/2019,11:15 AM,10324,5040,5285
04/24/2019,11:30 AM,10496,5136,5357
04/24/2019,11:45 AM,10548,5136,5414
04/24/2019,12:00 PM,10672,5184,5486
04/24/2019,12:15 PM,10740,5184,5558
04/24/2019,12:30 PM,10816,5184,5630
04/24/2019,12:45 PM,10944,5184,5760
04/24/2019,01:00 PM,11012,5280,5731
04/24/2019,01:15 PM,11096,5280,5818
04/24/2019,01:30 PM,11176,5328,5846
04/24/2019,01:45 PM,11076,5232,5846
04/24/2019,02:00 PM,11100,5280,5818
04/24/2019,02:15 PM,11084,5280,5803
04/24/2019,02:30 PM,11040,5280,5760
04/24/2019,02:45 PM,11052,5280,5774
04/24/2019,03:00 PM,11036,5232,5803
04/24/2019,03:15 PM,11032,5184,5846
04/24/2019,03:30 PM,10912,5184,5731
04/24/2019,03:45 PM,10872,5184,5688
04/24/2019,04:00 PM,10960,5184,5774
04/24/2019,04:15 PM,10852,5136,5717
04/24/2019,04:30 PM,10916,5184,5731
04/24/2019,04:45 PM,10776,5088,5688
04/24/2019,05:00 PM,10676,5088,5587
04/24/2019,05:15 PM,10636,4992,5645
04/24/2019,05:30 PM,10532,4944,5587
04/24/2019,05:45 PM,10488,4944,5544
04/24/2019,06:00 PM,10440,4896,5544
04/24/2019,06:15 PM,10500,4944,5558
04/24/2019,06:30 PM,10336,4848,5486
04/24/2019,06:45 PM,10288,4800,5486
04/24/2019,07:00 PM,10156,4656,5501
04/24/2019,07:15 PM,10392,4848,5544
04/24/2019,07:30 PM,10248,4704,5544
04/24/2019,07:45 PM,10268,4752,5515
04/24/2019,08:00 PM,10280,4752,5530
04/24/2019,08:15 PM,10296,4752,5544
04/24/2019,08:30 PM,10112,4656,5458
04/24/2019,08:45 PM,10148,4704,5443
04/24/2019,09:00 PM,10132,4704,5429
04/24/2019,09:15 PM,10092,4704,5386
04/24/2019,09:30 PM,9972,4560,5414
04/24/2019,09:45 PM,9888,4560,5328
04/24/2019,10:00 PM,9956,4656,5299
04/24/2019,10:15 PM,9856,4512,5342
04/24/2019,10:30 PM,9720,4464,5256
04/24/2019,10:45 PM,9552,4368,5184
04/24/2019,11:00 PM,9564,4368,5198
04/24/2019,11:15 PM,9512,4368,5141
04/24/2019,11:30 PM,9400,4320,5083
04/24/2019,11:45 PM,9240,4272,4968
04/25/2019,12:00 AM,9064,4224,4838
04/25/2019,12:15 AM,9052,4272,4781
04/25/2019,12:30 AM,9036,4224,4810
04/25/2019,12:45 AM,8912,4176,4738
04/25/2019,01:00 AM,8944,4176,4766
04/25/2019,01:15 AM,8896,4128,4766
04/25/2019,01:30 AM,8848,4128,4723
04/25/2019,01:45 AM,8808,4128,4680
04/25/2019,02:00 AM,8824,4128,4694
04/25/2019,02:15 AM,8808,4128,4680
04/25/2019,02:30 AM,8776,4080,4694
04/25/2019,02:45 AM,8716,4080,4637
04/25/2019,03:00 AM,8688,4080,4608
04/25/2019,03:15 AM,8640,4032,4608
04/25/2019,03:30 AM,8708,4128,4579
04/25/2019,03:45 AM,8656,4080,4579
04/25/2019,04:00 AM,8632,4080,4550
04/25/2019,04:15 AM,8840,4176,4666
04/25/2019,04:30 AM,8700,4032,4666
04/25/2019,04:45 AM,8780,4128,4651
04/25/2019,05:00 AM,8772,4080,4694
04/25/2019,05:15 AM,8852,4128,4723
04/25/2019,05:30 AM,8828,4176,4651
04/25/2019,05:45 AM,8856,4176,4680
04/25/2019,06:00 AM,8904,4224,4680
04/25/2019,06:15 AM,8892,4272,4622
04/25/2019,06:30 AM,8952,4272,4680
04/25/2019,06:45 AM,9048,4368,4680
04/25/2019,07:00 AM,8940,4272,4666
04/25/2019,07:15 AM,9124,4416,4709
04/25/2019,07:30 AM,9124,4416,4709
04/25/2019,07:45 AM,9252,4512,4738
04/25/2019,08:00 AM,9344,4608,4738
04/25/2019,08:15 AM,9464,4656,4810
04/25/2019,08:30 AM,9500,4704,4795
04/25/2019,08:45 AM,9572,4704,4867
04/25/2019,09:00 AM,9808,4896,4910
04/25/2019,09:15 AM,9904,4896,5011
04/25/2019,09:30 AM,9824,4896,4925
04/25/2019,09:45 AM,9904,4896,5011
04/25/2019,10:00 AM,10016,4944,5069
04/25/2019,10:15 AM,10072,4992,5083
04/25/2019,10:30 AM,10096,5040,5054
04/25/2019,10:45 AM,10244,5088,5155
04/25/2019,11:00 AM,10244,5088,5155
04/25/2019,11:15 AM,10176,4992,5184
04/25/2019,11:30 AM,10208,5040,5170
04/25/2019,11:45 AM,10040,4944,5098
04/25/2019,12:00 PM,10016,4944,5069
04/25/2019,12:15 PM,9976,4896,5083
04/25/2019,12:30 PM,9876,4848,5026
04/25/2019,12:45 PM,9872,4848,5026
04/25/2019,01:00 PM,9976,4848,5126
04/25/2019,01:15 PM,10036,4896,5141
04/25/2019,01:30 PM,10056,4944,5112
04/25/2019,01:45 PM,10004,4848,5155
04/25/2019,02:00 PM,10040,4944,5098
04/25/2019,02:15 PM,9980,4896,5083
04/25/2019,02:30 PM,9872,4848,5026
04/25/2019,02:45 PM,9996,4896,5098
04/25/2019,03:00 PM,9932,4848,5083
04/25/2019,03:15 PM,9920,4896,5026
04/25/2019,03:30 PM,9916,4848,5069
04/25/2019,03:45 PM,9904,4848,5054
04/25/2019,04:00 PM,9792,4752,5040
04/25/2019,04:15 PM,9776,4752,5026
04/25/2019,04:30 PM,9724,4656,5069
04/25/2019,04:45 PM,9704,4704,4997
04/25/2019,05:00 PM,9636,4656,4982
04/25/2019,05:15 PM,9528,4560,4968
04/25/2019,05:30 PM,9500,4560,4939
04/25/2019,05:45 PM,9520,4608,4910
04/25/2019,06:00 PM,9408,4512,4896
04/25/2019,06:15 PM,9484,4560,4925
04/25/2019,06:30 PM,9344,4464,4882
04/25/2019,06:45 PM,9424,4512,4910
04/25/2019,07:00 PM,9264,4368,4896
04/25/2019,07:15 PM,9292,4368,4925
04/25/2019,07:30 PM,9416,4464,4954
04/25/2019,07:45 PM,9352,4368,4982
04/25/2019,08:00 PM,9412,4416,4997
04/25/2019,08:15 PM,9304,4320,4982
04/25/2019,08:30 PM,9348,4368,4982
04/25/2019,08:45 PM,9228,4272,4954
04/25/2019,09:00 PM,9240,4272,4968
04/25/2019,09:15 PM,9224,4272,4954
04/25/2019,09:30 PM,9164,4224,4939
04/25/2019,09:45 PM,9120,4224,4896
04/25/2019,10:00 PM,9000,4176,4824
04/25/2019,10:15 PM,9000,4176,4824
04/25/2019,10:30 PM,8936,4128,4810
04/25/2019,10:45 PM,8972,4176,4795
04/25/2019,11:00 PM,8848,4080,4766
04/25/2019,11:15 PM,8880,4128,4752
04/25/2019,11:30 PM,8676,3984,4694
04/25/2019,11:45 PM,8536,3984,4550
04/26/2019,12:00 AM,8548,3984,4565
04/26/2019,12:15 AM,8464,3984,4478
04/26/2019,12:30 AM,8460,3984,4478
04/26/2019,12:45 AM,8372,3936,4435
04/26/2019,01:00 AM,8308,3888,4421
04/26/2019,01:15 AM,8344,3936,4406
04/26/2019,01:30 AM,8292,3888,4406
04/26/2019,01:45 AM,8252,3888,4363
04/26/2019,02:00 AM,8300,3936,4363
04/26/2019,02:15 AM,8256,3936,4320
04/26/2019,02:30 AM,8236,3888,4349
04/26/2019,02:45 AM,8208,3888,4320
04/26/2019,03:00 AM,8108,3888,4219
04/26/2019,03:15 AM,8076,3888,4190
04/26/2019,03:30 AM,8112,3936,4176
04/26/2019,03:45 AM,8160,3984,4176
04/26/2019,04:00 AM,8064,3888,4176
04/26/2019,04:15 AM,8172,3936,4234
04/26/2019,04:30 AM,8168,3936,4234
04/26/2019,04:45 AM,8184,3936,4248
04/26/2019,05:00 AM,8108,3888,4219
04/26/2019,05:15 AM,8092,3888,4205
04/26/2019,05:30 AM,8132,3984,4147
04/26/2019,05:45 AM,7972,3840,4133
04/26/2019,06:00 AM,8040,3936,4104
04/26/2019,06:15 AM,7984,3936,4046
04/26/2019,06:30 AM,8136,4032,4104
04/26/2019,06:45 AM,8060,3984,4075
04/26/2019,07:00 AM,8120,4032,4090
04/26/2019,07:15 AM,8152,4032,4118
04/26/2019,07:30 AM,8268,4080,4190
04/26/2019,07:45 AM,8396,4176,4219
04/26/2019,08:00 AM,8492,4272,4219
04/26/2019,08:15 AM,8548,4272,4277
04/26/2019,08:30 AM,8764,4416,4349
04/26/2019,08:45 AM,8748,4368,4378
04/26/2019,09:00 AM,8820,4416,4406
04/26/2019,09:15 AM,8916,4464,4450
04/26/2019,09:30 AM,8932,4512,4421
04/26/2019,09:45 AM,9020,4512,4507
04/26/2019,10:00 AM,9100,4608,4493
04/26/2019,10:15 AM,9156,4608,4550
04/26/2019,10:30 AM,9176,4608,4565
04/26/2019,10:45 AM,9232,4656,4579
04/26/2019,11:00 AM,9252,4656,4594
04/26/2019,11:15 AM,9340,4704,4637
04/26/2019,11:30 AM,9368,4704,4666
04/26/2019,11:45 AM,9368,4656,4709
04/26/2019,12:00 PM,9456,4704,4752
04/26/2019,12:15 PM,9408,4656,4752
04/26/2019,12:30 PM,9456,4704,4752
04/26/2019,12:45 PM,9544,4752,4795
04/26/2019,01:00 PM,9564,4752,4810
04/26/2019,01:15 PM,9584,4704,4882
04/26/2019,01:30 PM,9684,4800,4882
04/26/2019,01:45 PM,9616,4752,4867
04/26/2019,02:00 PM,9740,4800,4939
04/26/2019,02:15 PM,9604,4752,4853
04/26/2019,02:30 PM,9608,4752,4853
04/26/2019,02:45 PM,9676,4752,4925
04/26/2019,03:00 PM,9620,4752,4867
04/26/2019,03:15 PM,9592,4656,4939
04/26/2019,03:30 PM,9644,4704,4939
04/26/2019,03:45 PM,9688,4704,4982
04/26/2019,04:00 PM,9580,4656,4925
04/26/2019,04:15 PM,9584,4704,4882
04/26/2019,04:30 PM,9468,4656,4810
04/26/2019,04:45 PM,9392,4512,4882
04/26/2019,05:00 PM,9352,4512,4838
04/26/2019,05:15 PM,9316,4464,4853
04/26/2019,05:30 PM,9224,4416,4810
04/26/2019,05:45 PM,9120,4368,4752
04/26/2019,06:00 PM,9120,4368,4752
04/26/2019,06:15 PM,9060,4320,4738
04/26/2019,06:30 PM,8868,4176,4694
04/26/2019,06:45 PM,8984,4272,4709
04/26/2019,07:00 PM,8824,4176,4651
04/26/2019,07:15 PM,8828,4176,4651
04/26/2019,07:30 PM,8844,4176,4666
04/26/2019,07:45 PM,8812,4176,4637
04/26/2019,08:00 PM,8816,4224,4594
04/26/2019,08:15 PM,8652,4128,4522
04/26/2019,08:30 PM,8652,4176,4478
04/26/2019,08:45 PM,8532,4080,4450
04/26/2019,09:00 PM,8520,4128,4392
04/26/2019,09:15 PM,8408,4032,4378
04/26/2019,09:30 PM,8260,3984,4277
04/26/2019,09:45 PM,8228,3936,4291
04/26/2019,10:00 PM,8248,3984,4262
04/26/2019,10:15 PM,8120,3888,4234
04/26/2019,10:30 PM,8080,3888,4190
04/26/2019,10:45 PM,8000,3840,4162
04/26/2019,11:00 PM,7924,3792,4133
04/26/2019,11:15 PM,7876,3744,4133
04/26/2019,11:30 PM,7740,3648,4090
04/26/2019,11:45 PM,7668,3696,3974
04/27/2019,12:00 AM,7548,3600,3946
04/27/2019,12:15 AM,7560,3600,3960
04/27/2019,12:30 AM,7440,3552,3888
04/27/2019,12:45 AM,7452,3552,3902
04/27/2019,01:00 AM,7440,3552,3888
04/27/2019,01:15 AM,7484,3552,3931
04/27/2019,01:30 AM,7392,3504,3888
04/27/2019,01:45 AM,7424,3552,3874
04/27/2019,02:00 AM,7344,3456,3888
04/27/2019,02:15 AM,7348,3504,3845
04/27/2019,02:30 AM,7316,3456,3859
04/27/2019,02:45 AM,7320,3504,3816
04/27/2019,03:00 AM,7288,3456,3830
04/27/2019,03:15 AM,7256,3456,3802
04/27/2019,03:30 AM,7224,3408,3816
04/27/2019,03:45 AM,7228,3456,3773
04/27/2019,04:00 AM,7184,3408,3773
04/27/2019,04:15 AM,7264,3408,3859
04/27/2019,04:30 AM,7192,3360,3830
04/27/2019,04:45 AM,7252,3408,3845
04/27/2019,05:00 AM,7148,3360,3787
04/27/2019,05:15 AM,7112,3312,3802
04/27/2019,05:30 AM,7040,3264,3773
04/27/2019,05:45 AM,7056,3312,3744
04/27/2019,06:00 AM,7132,3360,3773
04/27/2019,06:15 AM,7056,3312,3744
04/27/2019,06:30 AM,6996,3312,3686
04/27/2019,06:45 AM,6876,3216,3658
04/27/2019,07:00 AM,6956,3312,3643
04/27/2019,07:15 AM,6816,3216,3600
04/27/2019,07:30 AM,6984,3312,3672
04/27/2019,07:45 AM,7088,3360,3730
04/27/2019,08:00 AM,7184,3456,3730
04/27/2019,08:15 AM,7416,3600,3816
04/27/2019,08:30 AM,7488,3600,3888
04/27/2019,08:45 AM,7508,3648,3859
04/27/2019,09:00 AM,7656,3696,3960
04/27/2019,09:15 AM,7748,3744,4003
04/27/2019,09:30 AM,7816,3840,3974
04/27/2019,09:45 AM,7948,3888,4061
04/27/2019,10:00 AM,8064,3888,4176
04/27/2019,10:15 AM,8136,3888,4248
04/27/2019,10:30 AM,8108,3888,4219
04/27/2019,10:45 AM,8256,3936,4320
04/27/2019,11:00 AM,8236,3888,4349
04/27/2019,11:15 AM,8348,3984,4363
04/27/2019,11:30 AM,8376,3984,4392
04/27/2019,11:45 AM,8480,4032,4450
04/27/2019,12:00 PM,8480,4032,4450
04/27/2019,12:15 PM,8616,4080,4536
04/27/2019,12:30 PM,8648,4080,4565
04/27/2019,12:45 PM,8672,4080,4594
04/27/2019,01:00 PM,8732,4080,4651
04/27/2019,01:15 PM,8808,4128,4680
04/27/2019,01:30 PM,8820,4128,4694
04/27/2019,01:45 PM,8904,4224,4680
04/27/2019,02:00 PM,8852,4128,4723
04/27/2019,02:15 PM,8908,4128,4781
04/27/2019,02:30 PM,9020,4224,4795
04/27/2019,02:45 PM,8988,4176,4810
04/27/2019,03:00 PM,8980,4128,4853
04/27/2019,03:15 PM,9096,4272,4824
04/27/2019,03:30 PM,9028,4176,4853
04/27/2019,03:45 PM,9064,4224,4838
04/27/2019,04:00 PM,9056,4176,4882
04/27/2019,04:15 PM,9140,4272,4867
04/27/2019,04:30 PM,9104,4224,4882
04/27/2019,04:45 PM,9196,4272,4925
04/27/2019,05:00 PM,9136,4224,4910
04/27/2019,05:15 PM,9056,4176,4882
04/27/2019,05:30 PM,9060,4176,4882
04/27/2019,05:45 PM,9132,4224,4910
04/27/2019,06:00 PM,9080,4224,4853
04/27/2019,06:15 PM,9060,4224,4838
04/27/2019,06:30 PM,9064,4224,4838
04/27/2019,06:45 PM,8892,4128,4766
04/27/2019,07:00 PM,8880,4128,4752
04/27/2019,07:15 PM,8864,4080,4781
04/27/2019,07:30 PM,8940,4176,4766
04/27/2019,07:45 PM,8992,4224,4766
04/27/2019,08:00 PM,8976,4224,4752
04/27/2019,08:15 PM,8864,4128,4738
04/27/2019,08:30 PM,8836,4128,4709
04/27/2019,08:45 PM,8760,4080,4680
04/27/2019,09:00 PM,8780,4128,4651
04/27/2019,09:15 PM,8628,4032,4594
04/27/2019,09:30 PM,8520,3984,4536
04/27/2019,09:45 PM,8484,3936,4550
04/27/2019,10:00 PM,8436,3984,4450
04/27/2019,10:15 PM,8364,3888,4478
04/27/2019,10:30 PM,8332,3840,4493
04/27/2019,10:45 PM,8184,3792,4392
04/27/2019,11:00 PM,8232,3840,4392
04/27/2019,11:15 PM,8172,3792,4378
04/27/2019,11:30 PM,8044,3696,4349
04/27/2019,11:45 PM,7948,3744,4205
04/28/2019,12:00 AM,7916,3696,4219
04/28/2019,12:15 AM,7856,3696,4162
04/28/2019,12:30 AM,7748,3600,4147
04/28/2019,12:45 AM,7820,3744,4075
04/28/2019,01:00 AM,7808,3648,4162
04/28/2019,01:15 AM,7632,3600,4032
04/28/2019,01:30 AM,7724,3648,4075
04/28/2019,01:45 AM,7676,3600,4075
04/28/2019,02:00 AM,7692,3648,4046
04/28/2019,02:15 AM,7652,3648,4003
04/28/2019,02:30 AM,7636,3648,3989
04/28/2019,02:45 AM,7668,3648,4018
04/28/2019,03:00 AM,7572,3600,3974
04/28/2019,03:15 AM,7548,3600,3946
04/28/2019,03:30 AM,7608,3648,3960
04/28/2019,03:45 AM,7548,3648,3902
04/28/2019,04:00 AM,7488,3600,3888
04/28/2019,04:15 AM,7516,3600,3917
04/28/2019,04:30 AM,7652,3648,4003
04/28/2019,04:45 AM,7624,3648,3974
04/28/2019,05:00 AM,7532,3600,3931
04/28/2019,05:15 AM,7656,3696,3960
04/28/2019,05:30 AM,7576,3648,3931
04/28/2019,05:45 AM,7624,3648,3974
04/28/2019,06:00 AM,7564,3648,3917
04/28/2019,06:15 AM,7628,3696,3931
04/28/2019,06:30 AM,7600,3696,3902
04/28/2019,06:45 AM,7568,3696,3874
04/28/2019,07:00 AM,7552,3648,3902
04/28/2019,07:15 AM,7492,3648,3845
04/28/2019,07:30 AM,7644,3744,3902
04/28/2019,07:45 AM,7692,3744,3946
04/28/2019,08:00 AM,7736,3792,3946
04/28/2019,08:15 AM,7788,3840,3946
04/28/2019,08:30 AM,7856,3840,4018
04/28/2019,08:45 AM,7852,3792,4061
04/28/2019,09:00 AM,7964,3888,4075
04/28/2019,09:15 AM,7972,3840,4133
04/28/2019,09:30 AM,8252,4032,4219
04/28/2019,09:45 AM,8336,4032,4306
04/28/2019,10:00 AM,8540,4176,4363
04/28/2019,10:15 AM,8592,4128,4464
04/28/2019,10:30 AM,8748,4224,4522
04/28/2019,10:45 AM,8860,4224,4637
04/28/2019,11:00 AM,9012,4320,4694
04/28/2019,11:15 AM,9224,4368,4853
04/28/2019,11:30 AM,9312,4416,4896
04/28/2019,11:45 AM,9440,4416,5026
04/28/2019,12:00 PM,9352,4368,4982
04/28/2019,12:15 PM,9376,4368,5011
04/28/2019,12:30 PM,9500,4416,5083
04/28/2019,12:45 PM,9500,4416,5083
04/28/2019,01:00 PM,9556,4416,5141
04/28/2019,01:15 PM,9676,4464,5213
04/28/2019,01:30 PM,9644,4416,5227
04/28/2019,01:45 PM,9812,4512,5299
04/28/2019,02:00 PM,9820,4464,5357
04/28/2019,02:15 PM,9916,4560,5357
04/28/2019,02:30 PM,9956,4512,5443
04/28/2019,02:45 PM,9956,4512,5443
04/28/2019,03:00 PM,10032,4560,5472
04/28/2019,03:15 PM,10060,4560,5501
04/28/2019,03:30 PM,9976,4560,5414
04/28/2019,03:45 PM,9988,4560,5429
04/28/2019,04:00 PM,10016,4560,5458
04/28/2019,04:15 PM,10136,4560,5573
04/28/2019,04:30 PM,10224,4608,5616
04/28/2019,04:45 PM,10252,4608,5645
04/28/2019,05:00 PM,10176,4560,5616
04/28/2019,05:15 PM,10196,4608,5587
04/28/2019,05:30 PM,10164,4608,5558
04/28/2019,05:45 PM,10196,4608,5587
04/28/2019,06:00 PM,10152,4608,5544
04/28/2019,06:15 PM,10152,4608,5544
04/28/2019,06:30 PM,10096,4608,5486
04/28/2019,06:45 PM,10072,4560,5515
04/28/2019,07:00 PM,10076,4560,5515
04/28/2019,07:15 PM,10060,4560,5501
04/28/2019,07:30 PM,10232,4656,5573
04/28/2019,07:45 PM,10232,4704,5530
04/28/2019,08:00 PM,10248,4704,5544
04/28/2019,08:15 PM,10144,4656,5486
04/28/2019,08:30 PM,10072,4704,5371
04/28/2019,08:45 PM,10044,4656,5386
04/28/2019,09:00 PM,9932,4560,5371
04/28/2019,09:15 PM,9900,4560,5342
04/28/2019,09:30 PM,9884,4512,5371
04/28/2019,09:45 PM,9772,4416,5357
04/28/2019,10:00 PM,9720,4464,5256
04/28/2019,10:15 PM,9732,4416,5314
04/28/2019,10:30 PM,9540,4272,5270
04/28/2019,10:45 PM,9468,4224,5242
04/28/2019,11:00 PM,9484,4272,5213
04/28/2019,11:15 PM,9336,4224,5112
04/28/2019,11:30 PM,9152,4128,5026
04/28/2019,11:45 PM,9024,4128,4896
04/29/2019,12:00 AM,8932,4080,4853
04/29/2019,12:15 AM,8892,4080,4810
04/29/2019,12:30 AM,8812,4032,4781
04/29/2019,12:45 AM,8800,4032,4766
04/29/2019,01:00 AM,8788,4080,4709
04/29/2019,01:15 AM,8728,4032,4694
04/29/2019,01:30 AM,8584,3936,4651
04/29/2019,01:45 AM,8624,3984,4637
04/29/2019,02:00 AM,8560,3984,4579
04/29/2019,02:15 AM,8488,3936,4550
04/29/2019,02:30 AM,8568,4032,4536
04/29/2019,02:45 AM,8456,3936,4522
04/29/2019,03:00 AM,8400,3936,4464
04/29/2019,03:15 AM,8464,3984,4478
04/29/2019,03:30 AM,8464,3984,4478
04/29/2019,03:45 AM,8464,4032,4435
04/29/2019,04:00 AM,8436,3984,4450
04/29/2019,04:15 AM,8492,3984,4507
04/29/2019,04:30 AM,8488,3984,4507
04/29/2019,04:45 AM,8464,3984,4478
04/29/2019,05:00 AM,8384,3936,4450
04/29/2019,05:15 AM,8400,3936,4464
04/29/2019,05:30 AM,8412,4032,4378
04/29/2019,05:45 AM,8288,3984,4306
04/29/2019,06:00 AM,8332,3984,4349
04/29/2019,06:15 AM,8520,4128,4392
04/29/2019,06:30 AM,8472,4080,4392
04/29/2019,06:45 AM,8316,4080,4234
04/29/2019,07:00 AM,8380,4032,4349
04/29/2019,07:15 AM,8492,4128,4363
04/29/2019,07:30 AM,8576,4128,4450
04/29/2019,07:45 AM,8828,4320,4507
04/29/2019,08:00 AM,8984,4464,4522
04/29/2019,08:15 AM,9204,4608,4594
04/29/2019,08:30 AM,9320,4656,4666
04/29/2019,08:45 AM,9372,4704,4666
04/29/2019,09:00 AM,9444,4752,4694
04/29/2019,09:15 AM,9568,4800,4766
04/29/2019,09:30 AM,9772,4848,4925
04/29/2019,09:45 AM,9832,4848,4982
04/29/2019,10:00 AM,9992,4896,5098
04/29/2019,10:15 AM,10004,4848,5155
04/29/2019,10:30 AM,10084,4944,5141
04/29/2019,10:45 AM,10256,4944,5314
04/29/2019,11:00 AM,10460,5088,5371
04/29/2019,11:15 AM,10408,4992,5414
04/29/2019,11:30 AM,10692,5136,5558
04/29/2019,11:45 AM,10620,5088,5530
04/29/2019,12:00 PM,10660,5088,5573
04/29/2019,12:15 PM,10724,5136,5587
04/29/2019,12:30 PM,10784,5184,5602
04/29/2019,12:45 PM,10796,5136,5659
04/29/2019,01:00 PM,10888,5184,5702
04/29/2019,01:15 PM,11024,5280,5746
04/29/2019,01:30 PM,11000,5184,5818
04/29/2019,01:45 PM,11052,5232,5818
04/29/2019,02:00 PM,11112,5280,5832
04/29/2019,02:15 PM,11156,5280,5875
04/29/2019,02:30 PM,11136,5232,5904
04/29/2019,02:45 PM,11260,5328,5933
04/29/2019,03:00 PM,11092,5232,5861
04/29/2019,03:15 PM,11168,5280,5890
04/29/2019,03:30 PM,11248,5328,5918
04/29/2019,03:45 PM,11188,5328,5861
04/29/2019,04:00 PM,11128,5280,5846
04/29/2019,04:15 PM,11208,5376,5832
04/29/2019,04:30 PM,11140,5280,5861
04/29/2019,04:45 PM,10996,5136,5861
04/29/2019,05:00 PM,10960,5184,5774
04/29/2019,05:15 PM,10908,5136,5774
04/29/2019,05:30 PM,10824,5136,5688
04/29/2019,05:45 PM,10620,4944,5674
04/29/2019,06:00 PM,10700,5040,5659
04/29/2019,06:15 PM,10648,4992,5659
04/29/2019,06:30 PM,10548,4944,5602
04/29/2019,06:45 PM,10436,4848,5587
04/29/2019,07:00 PM,10468,4896,5573
04/29/2019,07:15 PM,10416,4800,5616
04/29/2019,07:30 PM,10296,4752,5544
04/29/2019,07:45 PM,10268,4752,5515
04/29/2019,08:00 PM,10328,4800,5530
04/29/2019,08:15 PM,10224,4752,5472
04/29/2019,08:30 PM,10208,4752,5458
04/29/2019,08:45 PM,10088,4656,5429
04/29/2019,09:00 PM,10020,4608,5414
04/29/2019,09:15 PM,10044,4656,5386
04/29/2019,09:30 PM,9840,4512,5328
04/29/2019,09:45 PM,9748,4464,5285
04/29/2019,10:00 PM,9768,4512,5256
04/29/2019,10:15 PM,9732,4464,5270
04/29/2019,10:30 PM,9476,4320,5155
04/29/2019,10:45 PM,9452,4368,5083
04/29/2019,11:00 PM,9400,4272,5126
04/29/2019,11:15 PM,9280,4272,5011
04/29/2019,11:30 PM,9212,4272,4939
04/29/2019,11:45 PM,9060,4176,4882
04/30/2019,12:00 AM,8848,4128,4723
04/30/2019,12:15 AM,8704,4080,4622
04/30/2019,12:30 AM,8704,4080,4622
04/30/2019,12:45 AM,8608,4032,4579
04/30/2019,01:00 AM,8552,3984,4565
04/30/2019,01:15 AM,8660,4080,4579
04/30/2019,01:30 AM,8476,3984,4493
04/30/2019,01:45 AM,8448,3984,4464
04/30/2019,02:00 AM,8404,3984,4421
04/30/2019,02:15 AM,8376,3984,4392
04/30/2019,02:30 AM,8348,3984,4363
04/30/2019,02:45 AM,8272,3936,4334
04/30/2019,03:00 AM,8136,3888,4248
