utc_timestamp,cet_cest_timestamp,DE_solar_generation_actual,DE_wind_generation_actual
2012-08-15T22:00:00Z,2012-08-16T00:00:00+0200,0,5893
2012-08-15T23:00:00Z,2012-08-16T01:00:00+0200,0,5095
2012-08-16T00:00:00Z,2012-08-16T02:00:00+0200,0,4364
2012-08-16T01:00:00Z,2012-08-16T03:00:00+0200,0,3512
2012-08-16T02:00:00Z,2012-08-16T04:00:00+0200,0,3050
2012-08-16T03:00:00Z,2012-08-16T05:00:00+0200,1,2814
2012-08-16T04:00:00Z,2012-08-16T06:00:00+0200,151,2424
2012-08-16T05:00:00Z,2012-08-16T07:00:00+0200,726,2100
2012-08-16T06:00:00Z,2012-08-16T08:00:00+0200,1776,1347
2012-08-16T07:00:00Z,2012-08-16T09:00:00+0200,3112,1044
2012-08-16T08:00:00Z,2012-08-16T10:00:00+0200,4962,958
2012-08-16T09:00:00Z,2012-08-16T11:00:00+0200,7204,1065
2012-08-16T10:00:00Z,2012-08-16T12:00:00+0200,9234,1162
2012-08-16T11:00:00Z,2012-08-16T13:00:00+0200,10972,1393
2012-08-16T12:00:00Z,2012-08-16T14:00:00+0200,11723,1600
2012-08-16T13:00:00Z,2012-08-16T15:00:00+0200,11634,1571
2012-08-16T14:00:00Z,2012-08-16T16:00:00+0200,10155,1350
2012-08-16T15:00:00Z,2012-08-16T17:00:00+0200,7474,1101
2012-08-16T16:00:00Z,2012-08-16T18:00:00+0200,4557,830
2012-08-16T17:00:00Z,2012-08-16T19:00:00+0200,1817,458
2012-08-16T18:00:00Z,2012-08-16T20:00:00+0200,281,319
2012-08-16T19:00:00Z,2012-08-16T21:00:00+0200,0,312
2012-08-16T20:00:00Z,2012-08-16T22:00:00+0200,0,333
2012-08-16T21:00:00Z,2012-08-16T23:00:00+0200,0,398
2012-08-16T22:00:00Z,2012-08-17T00:00:00+0200,0,495
2012-08-16T23:00:00Z,2012-08-17T01:00:00+0200,0,536
2012-08-17T00:00:00Z,2012-08-17T02:00:00+0200,0,615
2012-08-17T01:00:00Z,2012-08-17T03:00:00+0200,0,586
2012-08-17T02:00:00Z,2012-08-17T04:00:00+0200,0,587
2012-08-17T03:00:00Z,2012-08-17T05:00:00+0200,0,567
2012-08-17T04:00:00Z,2012-08-17T06:00:00+0200,246,575
2012-08-17T05:00:00Z,2012-08-17T07:00:00+0200,2026,588
2012-08-17T06:00:00Z,2012-08-17T08:00:00+0200,5457,447
2012-08-17T07:00:00Z,2012-08-17T09:00:00+0200,9627,315
2012-08-17T08:00:00Z,2012-08-17T10:00:00+0200,13840,300
2012-08-17T09:00:00Z,2012-08-17T11:00:00+0200,17051,346
2012-08-17T10:00:00Z,2012-08-17T12:00:00+0200,18550,339
2012-08-17T11:00:00Z,2012-08-17T13:00:00+0200,18757,401
2012-08-17T12:00:00Z,2012-08-17T14:00:00+0200,17972,425
2012-08-17T13:00:00Z,2012-08-17T15:00:00+0200,16304,468
2012-08-17T14:00:00Z,2012-08-17T16:00:00+0200,13606,478
2012-08-17T15:00:00Z,2012-08-17T17:00:00+0200,9601,466
2012-08-17T16:00:00Z,2012-08-17T18:00:00+0200,5036,415
2012-08-17T17:00:00Z,2012-08-17T19:00:00+0200,1572,432
2012-08-17T18:00:00Z,2012-08-17T20:00:00+0200,141,736
2012-08-17T19:00:00Z,2012-08-17T21:00:00+0200,0,1286
2012-08-17T20:00:00Z,2012-08-17T22:00:00+0200,0,1906
2012-08-17T21:00:00Z,2012-08-17T23:00:00+0200,0,2458
2012-08-17T22:00:00Z,2012-08-18T00:00:00+0200,0,2860
2012-08-17T23:00:00Z,2012-08-18T01:00:00+0200,0,3296
2012-08-18T00:00:00Z,2012-08-18T02:00:00+0200,0,3454
2012-08-18T01:00:00Z,2012-08-18T03:00:00+0200,0,3506
2012-08-18T02:00:00Z,2012-08-18T04:00:00+0200,0,3550
2012-08-18T03:00:00Z,2012-08-18T05:00:00+0200,0,3331
2012-08-18T04:00:00Z,2012-08-18T06:00:00+0200,270,3215
2012-08-18T05:00:00Z,2012-08-18T07:00:00+0200,2368,2966
2012-08-18T06:00:00Z,2012-08-18T08:00:00+0200,6622,1937
2012-08-18T07:00:00Z,2012-08-18T09:00:00+0200,11425,1138
2012-08-18T08:00:00Z,2012-08-18T10:00:00+0200,15519,1155
2012-08-18T09:00:00Z,2012-08-18T11:00:00+0200,18330,1520
2012-08-18T10:00:00Z,2012-08-18T12:00:00+0200,19742,1768
2012-08-18T11:00:00Z,2012-08-18T13:00:00+0200,19997,2010
2012-08-18T12:00:00Z,2012-08-18T14:00:00+0200,19104,1978
2012-08-18T13:00:00Z,2012-08-18T15:00:00+0200,17118,1865
2012-08-18T14:00:00Z,2012-08-18T16:00:00+0200,13954,1957
2012-08-18T15:00:00Z,2012-08-18T17:00:00+0200,9720,2026
2012-08-18T16:00:00Z,2012-08-18T18:00:00+0200,5143,1820
2012-08-18T17:00:00Z,2012-08-18T19:00:00+0200,1572,1734
2012-08-18T18:00:00Z,2012-08-18T20:00:00+0200,124,2518
2012-08-18T19:00:00Z,2012-08-18T21:00:00+0200,0,3893
2012-08-18T20:00:00Z,2012-08-18T22:00:00+0200,0,4923
2012-08-18T21:00:00Z,2012-08-18T23:00:00+0200,0,5426
2012-08-18T22:00:00Z,2012-08-19T00:00:00+0200,0,5520
2012-08-18T23:00:00Z,2012-08-19T01:00:00+0200,0,5228
2012-08-19T00:00:00Z,2012-08-19T02:00:00+0200,0,4497
2012-08-19T01:00:00Z,2012-08-19T03:00:00+0200,0,4137
2012-08-19T02:00:00Z,2012-08-19T04:00:00+0200,0,3790
2012-08-19T03:00:00Z,2012-08-19T05:00:00+0200,0,3617
2012-08-19T04:00:00Z,2012-08-19T06:00:00+0200,271,3796
2012-08-19T05:00:00Z,2012-08-19T07:00:00+0200,2337,3278
2012-08-19T06:00:00Z,2012-08-19T08:00:00+0200,6540,2233
2012-08-19T07:00:00Z,2012-08-19T09:00:00+0200,11381,1238
2012-08-19T08:00:00Z,2012-08-19T10:00:00+0200,15426,1036
2012-08-19T09:00:00Z,2012-08-19T11:00:00+0200,18105,1190
2012-08-19T10:00:00Z,2012-08-19T12:00:00+0200,19537,1400
2012-08-19T11:00:00Z,2012-08-19T13:00:00+0200,19805,1753
2012-08-19T12:00:00Z,2012-08-19T14:00:00+0200,18934,1971
2012-08-19T13:00:00Z,2012-08-19T15:00:00+0200,16902,2059
2012-08-19T14:00:00Z,2012-08-19T16:00:00+0200,13626,1916
2012-08-19T15:00:00Z,2012-08-19T17:00:00+0200,9354,1657
2012-08-19T16:00:00Z,2012-08-19T18:00:00+0200,4745,1344
2012-08-19T17:00:00Z,2012-08-19T19:00:00+0200,1390,1140
2012-08-19T18:00:00Z,2012-08-19T20:00:00+0200,94,1756
2012-08-19T19:00:00Z,2012-08-19T21:00:00+0200,0,2366
2012-08-19T20:00:00Z,2012-08-19T22:00:00+0200,0,2721
2012-08-19T21:00:00Z,2012-08-19T23:00:00+0200,0,2742
2012-08-19T22:00:00Z,2012-08-20T00:00:00+0200,0,3012
2012-08-19T23:00:00Z,2012-08-20T01:00:00+0200,0,3344
2012-08-20T00:00:00Z,2012-08-20T02:00:00+0200,0,3236
2012-08-20T01:00:00Z,2012-08-20T03:00:00+0200,0,2792
2012-08-20T02:00:00Z,2012-08-20T04:00:00+0200,0,2511
2012-08-20T03:00:00Z,2012-08-20T05:00:00+0200,0,2817
2012-08-20T04:00:00Z,2012-08-20T06:00:00+0200,236,2381
2012-08-20T05:00:00Z,2012-08-20T07:00:00+0200,2112,1981
2012-08-20T06:00:00Z,2012-08-20T08:00:00+0200,5849,1883
2012-08-20T07:00:00Z,2012-08-20T09:00:00+0200,10181,1682
2012-08-20T08:00:00Z,2012-08-20T10:00:00+0200,13989,1704
2012-08-20T09:00:00Z,2012-08-20T11:00:00+0200,16576,2117
2012-08-20T10:00:00Z,2012-08-20T12:00:00+0200,17889,1647
2012-08-20T11:00:00Z,2012-08-20T13:00:00+0200,17876,2510
2012-08-20T12:00:00Z,2012-08-20T14:00:00+0200,16654,3125
2012-08-20T13:00:00Z,2012-08-20T15:00:00+0200,14351,3981
2012-08-20T14:00:00Z,2012-08-20T16:00:00+0200,10607,5012
2012-08-20T15:00:00Z,2012-08-20T17:00:00+0200,6260,5260
2012-08-20T16:00:00Z,2012-08-20T18:00:00+0200,2928,5135
2012-08-20T17:00:00Z,2012-08-20T19:00:00+0200,893,4156
2012-08-20T18:00:00Z,2012-08-20T20:00:00+0200,84,3450
2012-08-20T19:00:00Z,2012-08-20T21:00:00+0200,0,2503
2012-08-20T20:00:00Z,2012-08-20T22:00:00+0200,0,1999
2012-08-20T21:00:00Z,2012-08-20T23:00:00+0200,0,1830
2012-08-20T22:00:00Z,2012-08-21T00:00:00+0200,0,1576
2012-08-20T23:00:00Z,2012-08-21T01:00:00+0200,0,1196
2012-08-21T00:00:00Z,2012-08-21T02:00:00+0200,0,1157
2012-08-21T01:00:00Z,2012-08-21T03:00:00+0200,0,1205
2012-08-21T02:00:00Z,2012-08-21T04:00:00+0200,0,1254
2012-08-21T03:00:00Z,2012-08-21T05:00:00+0200,0,1092
2012-08-21T04:00:00Z,2012-08-21T06:00:00+0200,159,904
2012-08-21T05:00:00Z,2012-08-21T07:00:00+0200,1804,649
2012-08-21T06:00:00Z,2012-08-21T08:00:00+0200,5314,450
2012-08-21T07:00:00Z,2012-08-21T09:00:00+0200,9586,279
2012-08-21T08:00:00Z,2012-08-21T10:00:00+0200,13408,237
2012-08-21T09:00:00Z,2012-08-21T11:00:00+0200,15731,231
2012-08-21T10:00:00Z,2012-08-21T12:00:00+0200,16639,238
2012-08-21T11:00:00Z,2012-08-21T13:00:00+0200,16452,256
2012-08-21T12:00:00Z,2012-08-21T14:00:00+0200,15208,244
2012-08-21T13:00:00Z,2012-08-21T15:00:00+0200,13005,286
2012-08-21T14:00:00Z,2012-08-21T16:00:00+0200,9826,330
2012-08-21T15:00:00Z,2012-08-21T17:00:00+0200,6368,421
2012-08-21T16:00:00Z,2012-08-21T18:00:00+0200,3250,515
2012-08-21T17:00:00Z,2012-08-21T19:00:00+0200,1033,629
2012-08-21T18:00:00Z,2012-08-21T20:00:00+0200,76,971
2012-08-21T19:00:00Z,2012-08-21T21:00:00+0200,0,1596
2012-08-21T20:00:00Z,2012-08-21T22:00:00+0200,0,1892
2012-08-21T21:00:00Z,2012-08-21T23:00:00+0200,0,1798
2012-08-21T22:00:00Z,2012-08-22T00:00:00+0200,0,1846
2012-08-21T23:00:00Z,2012-08-22T01:00:00+0200,0,2179
2012-08-22T00:00:00Z,2012-08-22T02:00:00+0200,0,2341
2012-08-22T01:00:00Z,2012-08-22T03:00:00+0200,0,2626
2012-08-22T02:00:00Z,2012-08-22T04:00:00+0200,0,2899
2012-08-22T03:00:00Z,2012-08-22T05:00:00+0200,0,3541
2012-08-22T04:00:00Z,2012-08-22T06:00:00+0200,126,4021
2012-08-22T05:00:00Z,2012-08-22T07:00:00+0200,1420,4374
2012-08-22T06:00:00Z,2012-08-22T08:00:00+0200,4524,5338
2012-08-22T07:00:00Z,2012-08-22T09:00:00+0200,8198,6509
2012-08-22T08:00:00Z,2012-08-22T10:00:00+0200,11537,7909
2012-08-22T09:00:00Z,2012-08-22T11:00:00+0200,14049,9396
2012-08-22T10:00:00Z,2012-08-22T12:00:00+0200,15994,10106
2012-08-22T11:00:00Z,2012-08-22T13:00:00+0200,16368,10862
2012-08-22T12:00:00Z,2012-08-22T14:00:00+0200,15826,11226
2012-08-22T13:00:00Z,2012-08-22T15:00:00+0200,14629,10552
2012-08-22T14:00:00Z,2012-08-22T16:00:00+0200,12056,9640
2012-08-22T15:00:00Z,2012-08-22T17:00:00+0200,8370,8503
2012-08-22T16:00:00Z,2012-08-22T18:00:00+0200,4371,6870
2012-08-22T17:00:00Z,2012-08-22T19:00:00+0200,1262,4934
2012-08-22T18:00:00Z,2012-08-22T20:00:00+0200,79,3636
2012-08-22T19:00:00Z,2012-08-22T21:00:00+0200,0,3456
2012-08-22T20:00:00Z,2012-08-22T22:00:00+0200,0,3664
2012-08-22T21:00:00Z,2012-08-22T23:00:00+0200,0,3557
2012-08-22T22:00:00Z,2012-08-23T00:00:00+0200,0,3580
2012-08-22T23:00:00Z,2012-08-23T01:00:00+0200,0,3760
2012-08-23T00:00:00Z,2012-08-23T02:00:00+0200,0,3758
2012-08-23T01:00:00Z,2012-08-23T03:00:00+0200,0,3626
2012-08-23T02:00:00Z,2012-08-23T04:00:00+0200,0,3551
2012-08-23T03:00:00Z,2012-08-23T05:00:00+0200,0,3742
2012-08-23T04:00:00Z,2012-08-23T06:00:00+0200,194,3999
2012-08-23T05:00:00Z,2012-08-23T07:00:00+0200,1954,3492
2012-08-23T06:00:00Z,2012-08-23T08:00:00+0200,5686,2484
2012-08-23T07:00:00Z,2012-08-23T09:00:00+0200,10228,2495
2012-08-23T08:00:00Z,2012-08-23T10:00:00+0200,14487,3004
2012-08-23T09:00:00Z,2012-08-23T11:00:00+0200,17342,3575
2012-08-23T10:00:00Z,2012-08-23T12:00:00+0200,18538,3710
2012-08-23T11:00:00Z,2012-08-23T13:00:00+0200,18679,3349
2012-08-23T12:00:00Z,2012-08-23T14:00:00+0200,17480,3030
2012-08-23T13:00:00Z,2012-08-23T15:00:00+0200,15201,2827
2012-08-23T14:00:00Z,2012-08-23T16:00:00+0200,11623,2457
2012-08-23T15:00:00Z,2012-08-23T17:00:00+0200,7592,2042
2012-08-23T16:00:00Z,2012-08-23T18:00:00+0200,3982,1798
2012-08-23T17:00:00Z,2012-08-23T19:00:00+0200,1150,939
2012-08-23T18:00:00Z,2012-08-23T20:00:00+0200,58,630
2012-08-23T19:00:00Z,2012-08-23T21:00:00+0200,0,824
2012-08-23T20:00:00Z,2012-08-23T22:00:00+0200,0,1041
2012-08-23T21:00:00Z,2012-08-23T23:00:00+0200,0,1313
2012-08-23T22:00:00Z,2012-08-24T00:00:00+0200,0,1625
2012-08-23T23:00:00Z,2012-08-24T01:00:00+0200,0,2074
2012-08-24T00:00:00Z,2012-08-24T02:00:00+0200,0,2118
2012-08-24T01:00:00Z,2012-08-24T03:00:00+0200,0,2183
2012-08-24T02:00:00Z,2012-08-24T04:00:00+0200,0,2020
2012-08-24T03:00:00Z,2012-08-24T05:00:00+0200,0,1870
2012-08-24T04:00:00Z,2012-08-24T06:00:00+0200,103,1516
2012-08-24T05:00:00Z,2012-08-24T07:00:00+0200,832,1341
2012-08-24T06:00:00Z,2012-08-24T08:00:00+0200,2258,1402
2012-08-24T07:00:00Z,2012-08-24T09:00:00+0200,4146,998
2012-08-24T08:00:00Z,2012-08-24T10:00:00+0200,5962,883
2012-08-24T09:00:00Z,2012-08-24T11:00:00+0200,7474,757
2012-08-24T10:00:00Z,2012-08-24T12:00:00+0200,7993,806
2012-08-24T11:00:00Z,2012-08-24T13:00:00+0200,8486,986
2012-08-24T12:00:00Z,2012-08-24T14:00:00+0200,8578,902
2012-08-24T13:00:00Z,2012-08-24T15:00:00+0200,7118,788
2012-08-24T14:00:00Z,2012-08-24T16:00:00+0200,4896,824
2012-08-24T15:00:00Z,2012-08-24T17:00:00+0200,3137,758
2012-08-24T16:00:00Z,2012-08-24T18:00:00+0200,1686,627
2012-08-24T17:00:00Z,2012-08-24T19:00:00+0200,536,586
2012-08-24T18:00:00Z,2012-08-24T20:00:00+0200,40,664
2012-08-24T19:00:00Z,2012-08-24T21:00:00+0200,0,1179
2012-08-24T20:00:00Z,2012-08-24T22:00:00+0200,0,1557
2012-08-24T21:00:00Z,2012-08-24T23:00:00+0200,0,1983
2012-08-24T22:00:00Z,2012-08-25T00:00:00+0200,0,1976
2012-08-24T23:00:00Z,2012-08-25T01:00:00+0200,0,1924
2012-08-25T00:00:00Z,2012-08-25T02:00:00+0200,0,2240
2012-08-25T01:00:00Z,2012-08-25T03:00:00+0200,0,2412
2012-08-25T02:00:00Z,2012-08-25T04:00:00+0200,0,2612
2012-08-25T03:00:00Z,2012-08-25T05:00:00+0200,0,3141
2012-08-25T04:00:00Z,2012-08-25T06:00:00+0200,90,3354
2012-08-25T05:00:00Z,2012-08-25T07:00:00+0200,1068,3328
2012-08-25T06:00:00Z,2012-08-25T08:00:00+0200,3482,3149
2012-08-25T07:00:00Z,2012-08-25T09:00:00+0200,6657,3647
2012-08-25T08:00:00Z,2012-08-25T10:00:00+0200,9557,4832
2012-08-25T09:00:00Z,2012-08-25T11:00:00+0200,11530,5896
2012-08-25T10:00:00Z,2012-08-25T12:00:00+0200,12926,6536
2012-08-25T11:00:00Z,2012-08-25T13:00:00+0200,13599,7078
2012-08-25T12:00:00Z,2012-08-25T14:00:00+0200,13893,7362
2012-08-25T13:00:00Z,2012-08-25T15:00:00+0200,12509,7367
2012-08-25T14:00:00Z,2012-08-25T16:00:00+0200,9484,6866
2012-08-25T15:00:00Z,2012-08-25T17:00:00+0200,5797,6767
2012-08-25T16:00:00Z,2012-08-25T18:00:00+0200,2517,5584
2012-08-25T17:00:00Z,2012-08-25T19:00:00+0200,739,3988
2012-08-25T18:00:00Z,2012-08-25T20:00:00+0200,50,3481
2012-08-25T19:00:00Z,2012-08-25T21:00:00+0200,0,3789
2012-08-25T20:00:00Z,2012-08-25T22:00:00+0200,0,4438
2012-08-25T21:00:00Z,2012-08-25T23:00:00+0200,0,5175
2012-08-25T22:00:00Z,2012-08-26T00:00:00+0200,0,5640
2012-08-25T23:00:00Z,2012-08-26T01:00:00+0200,0,6420
2012-08-26T00:00:00Z,2012-08-26T02:00:00+0200,0,6951
2012-08-26T01:00:00Z,2012-08-26T03:00:00+0200,0,7311
2012-08-26T02:00:00Z,2012-08-26T04:00:00+0200,0,7654
2012-08-26T03:00:00Z,2012-08-26T05:00:00+0200,0,8150
2012-08-26T04:00:00Z,2012-08-26T06:00:00+0200,108,8512
2012-08-26T05:00:00Z,2012-08-26T07:00:00+0200,1472,8843
2012-08-26T06:00:00Z,2012-08-26T08:00:00+0200,4388,9229
2012-08-26T07:00:00Z,2012-08-26T09:00:00+0200,7180,10632
2012-08-26T08:00:00Z,2012-08-26T10:00:00+0200,9298,11512
2012-08-26T09:00:00Z,2012-08-26T11:00:00+0200,10736,12187
2012-08-26T10:00:00Z,2012-08-26T12:00:00+0200,11535,11468
2012-08-26T11:00:00Z,2012-08-26T13:00:00+0200,11537,11642
2012-08-26T12:00:00Z,2012-08-26T14:00:00+0200,10944,12313
2012-08-26T13:00:00Z,2012-08-26T15:00:00+0200,9566,12462
2012-08-26T14:00:00Z,2012-08-26T16:00:00+0200,7635,12403
2012-08-26T15:00:00Z,2012-08-26T17:00:00+0200,5039,11776
2012-08-26T16:00:00Z,2012-08-26T18:00:00+0200,2746,10685
2012-08-26T17:00:00Z,2012-08-26T19:00:00+0200,798,9090
2012-08-26T18:00:00Z,2012-08-26T20:00:00+0200,39,8246
2012-08-26T19:00:00Z,2012-08-26T21:00:00+0200,0,8096
2012-08-26T20:00:00Z,2012-08-26T22:00:00+0200,0,7850
2012-08-26T21:00:00Z,2012-08-26T23:00:00+0200,0,7158
2012-08-26T22:00:00Z,2012-08-27T00:00:00+0200,0,6674
2012-08-26T23:00:00Z,2012-08-27T01:00:00+0200,0,6182
2012-08-27T00:00:00Z,2012-08-27T02:00:00+0200,0,5921
2012-08-27T01:00:00Z,2012-08-27T03:00:00+0200,0,5298
2012-08-27T02:00:00Z,2012-08-27T04:00:00+0200,0,4810
2012-08-27T03:00:00Z,2012-08-27T05:00:00+0200,0,4463
2012-08-27T04:00:00Z,2012-08-27T06:00:00+0200,112,4000
2012-08-27T05:00:00Z,2012-08-27T07:00:00+0200,1651,3430
2012-08-27T06:00:00Z,2012-08-27T08:00:00+0200,5208,2846
2012-08-27T07:00:00Z,2012-08-27T09:00:00+0200,9503,2973
2012-08-27T08:00:00Z,2012-08-27T10:00:00+0200,13290,3225
2012-08-27T09:00:00Z,2012-08-27T11:00:00+0200,16050,3110
2012-08-27T10:00:00Z,2012-08-27T12:00:00+0200,17841,2717
2012-08-27T11:00:00Z,2012-08-27T13:00:00+0200,18379,2484
2012-08-27T12:00:00Z,2012-08-27T14:00:00+0200,18020,2185
2012-08-27T13:00:00Z,2012-08-27T15:00:00+0200,16277,1871
2012-08-27T14:00:00Z,2012-08-27T16:00:00+0200,13363,1492
2012-08-27T15:00:00Z,2012-08-27T17:00:00+0200,9141,1200
2012-08-27T16:00:00Z,2012-08-27T18:00:00+0200,4480,868
2012-08-27T17:00:00Z,2012-08-27T19:00:00+0200,1057,758
2012-08-27T18:00:00Z,2012-08-27T20:00:00+0200,38,1169
2012-08-27T19:00:00Z,2012-08-27T21:00:00+0200,0,1937
2012-08-27T20:00:00Z,2012-08-27T22:00:00+0200,0,2716
2012-08-27T21:00:00Z,2012-08-27T23:00:00+0200,0,3333
2012-08-27T22:00:00Z,2012-08-28T00:00:00+0200,0,3747
2012-08-27T23:00:00Z,2012-08-28T01:00:00+0200,0,4310
2012-08-28T00:00:00Z,2012-08-28T02:00:00+0200,0,4962
2012-08-28T01:00:00Z,2012-08-28T03:00:00+0200,0,5502
2012-08-28T02:00:00Z,2012-08-28T04:00:00+0200,0,5650
2012-08-28T03:00:00Z,2012-08-28T05:00:00+0200,0,5377
2012-08-28T04:00:00Z,2012-08-28T06:00:00+0200,130,5026
2012-08-28T05:00:00Z,2012-08-28T07:00:00+0200,1780,4558
2012-08-28T06:00:00Z,2012-08-28T08:00:00+0200,5280,3541
2012-08-28T07:00:00Z,2012-08-28T09:00:00+0200,9580,2480
2012-08-28T08:00:00Z,2012-08-28T10:00:00+0200,13156,2247
2012-08-28T09:00:00Z,2012-08-28T11:00:00+0200,14983,2372
2012-08-28T10:00:00Z,2012-08-28T12:00:00+0200,15764,2347
2012-08-28T11:00:00Z,2012-08-28T13:00:00+0200,15212,2171
2012-08-28T12:00:00Z,2012-08-28T14:00:00+0200,12983,2242
2012-08-28T13:00:00Z,2012-08-28T15:00:00+0200,10627,2260
2012-08-28T14:00:00Z,2012-08-28T16:00:00+0200,7716,2348
2012-08-28T15:00:00Z,2012-08-28T17:00:00+0200,4720,2220
2012-08-28T16:00:00Z,2012-08-28T18:00:00+0200,2368,1997
2012-08-28T17:00:00Z,2012-08-28T19:00:00+0200,701,1501
2012-08-28T18:00:00Z,2012-08-28T20:00:00+0200,37,1518
2012-08-28T19:00:00Z,2012-08-28T21:00:00+0200,0,1801
2012-08-28T20:00:00Z,2012-08-28T22:00:00+0200,0,1725
2012-08-28T21:00:00Z,2012-08-28T23:00:00+0200,0,1812
2012-08-28T22:00:00Z,2012-08-29T00:00:00+0200,0,1565
2012-08-28T23:00:00Z,2012-08-29T01:00:00+0200,0,1171
2012-08-29T00:00:00Z,2012-08-29T02:00:00+0200,0,984
2012-08-29T01:00:00Z,2012-08-29T03:00:00+0200,0,890
2012-08-29T02:00:00Z,2012-08-29T04:00:00+0200,0,869
2012-08-29T03:00:00Z,2012-08-29T05:00:00+0200,0,948
2012-08-29T04:00:00Z,2012-08-29T06:00:00+0200,95,902
2012-08-29T05:00:00Z,2012-08-29T07:00:00+0200,1296,874
2012-08-29T06:00:00Z,2012-08-29T08:00:00+0200,4184,627
2012-08-29T07:00:00Z,2012-08-29T09:00:00+0200,7898,378
2012-08-29T08:00:00Z,2012-08-29T10:00:00+0200,11265,342
2012-08-29T09:00:00Z,2012-08-29T11:00:00+0200,13666,464
2012-08-29T10:00:00Z,2012-08-29T12:00:00+0200,15059,849
2012-08-29T11:00:00Z,2012-08-29T13:00:00+0200,15249,1283
2012-08-29T12:00:00Z,2012-08-29T14:00:00+0200,14306,1598
2012-08-29T13:00:00Z,2012-08-29T15:00:00+0200,12496,1880
2012-08-29T14:00:00Z,2012-08-29T16:00:00+0200,9803,1799
2012-08-29T15:00:00Z,2012-08-29T17:00:00+0200,6370,1752
2012-08-29T16:00:00Z,2012-08-29T18:00:00+0200,2862,1312
2012-08-29T17:00:00Z,2012-08-29T19:00:00+0200,626,1188
2012-08-29T18:00:00Z,2012-08-29T20:00:00+0200,22,1976
2012-08-29T19:00:00Z,2012-08-29T21:00:00+0200,0,2536
2012-08-29T20:00:00Z,2012-08-29T22:00:00+0200,0,3024
2012-08-29T21:00:00Z,2012-08-29T23:00:00+0200,0,3495
2012-08-29T22:00:00Z,2012-08-30T00:00:00+0200,0,3656
2012-08-29T23:00:00Z,2012-08-30T01:00:00+0200,0,3509
2012-08-30T00:00:00Z,2012-08-30T02:00:00+0200,0,3098
2012-08-30T01:00:00Z,2012-08-30T03:00:00+0200,0,3255
2012-08-30T02:00:00Z,2012-08-30T04:00:00+0200,0,2926
2012-08-30T03:00:00Z,2012-08-30T05:00:00+0200,0,2657
2012-08-30T04:00:00Z,2012-08-30T06:00:00+0200,71,2561
2012-08-30T05:00:00Z,2012-08-30T07:00:00+0200,902,1990
2012-08-30T06:00:00Z,2012-08-30T08:00:00+0200,2552,1344
2012-08-30T07:00:00Z,2012-08-30T09:00:00+0200,4380,886
2012-08-30T08:00:00Z,2012-08-30T10:00:00+0200,6105,1104
2012-08-30T09:00:00Z,2012-08-30T11:00:00+0200,7750,1158
2012-08-30T10:00:00Z,2012-08-30T12:00:00+0200,8541,870
2012-08-30T11:00:00Z,2012-08-30T13:00:00+0200,8891,790
2012-08-30T12:00:00Z,2012-08-30T14:00:00+0200,7603,821
2012-08-30T13:00:00Z,2012-08-30T15:00:00+0200,6147,795
2012-08-30T14:00:00Z,2012-08-30T16:00:00+0200,4354,903
2012-08-30T15:00:00Z,2012-08-30T17:00:00+0200,2622,950
2012-08-30T16:00:00Z,2012-08-30T18:00:00+0200,1254,712
2012-08-30T17:00:00Z,2012-08-30T19:00:00+0200,371,699
2012-08-30T18:00:00Z,2012-08-30T20:00:00+0200,18,753
2012-08-30T19:00:00Z,2012-08-30T21:00:00+0200,0,816
2012-08-30T20:00:00Z,2012-08-30T22:00:00+0200,0,919
2012-08-30T21:00:00Z,2012-08-30T23:00:00+0200,0,1090
2012-08-30T22:00:00Z,2012-08-31T00:00:00+0200,0,1053
2012-08-30T23:00:00Z,2012-08-31T01:00:00+0200,0,1171
2012-08-31T00:00:00Z,2012-08-31T02:00:00+0200,0,1050
2012-08-31T01:00:00Z,2012-08-31T03:00:00+0200,0,1026
2012-08-31T02:00:00Z,2012-08-31T04:00:00+0200,0,1060
2012-08-31T03:00:00Z,2012-08-31T05:00:00+0200,0,1306
2012-08-31T04:00:00Z,2012-08-31T06:00:00+0200,37,1373
2012-08-31T05:00:00Z,2012-08-31T07:00:00+0200,528,1602
2012-08-31T06:00:00Z,2012-08-31T08:00:00+0200,1780,1635
2012-08-31T07:00:00Z,2012-08-31T09:00:00+0200,3285,1688
2012-08-31T08:00:00Z,2012-08-31T10:00:00+0200,4846,2002
2012-08-31T09:00:00Z,2012-08-31T11:00:00+0200,5694,2853
2012-08-31T10:00:00Z,2012-08-31T12:00:00+0200,6239,3481
2012-08-31T11:00:00Z,2012-08-31T13:00:00+0200,6819,3634
2012-08-31T12:00:00Z,2012-08-31T14:00:00+0200,6741,4474
2012-08-31T13:00:00Z,2012-08-31T15:00:00+0200,6012,4678
2012-08-31T14:00:00Z,2012-08-31T16:00:00+0200,4698,4813
2012-08-31T15:00:00Z,2012-08-31T17:00:00+0200,3017,4550
2012-08-31T16:00:00Z,2012-08-31T18:00:00+0200,1422,4038
2012-08-31T17:00:00Z,2012-08-31T19:00:00+0200,350,3410
2012-08-31T18:00:00Z,2012-08-31T20:00:00+0200,10,3141
2012-08-31T19:00:00Z,2012-08-31T21:00:00+0200,0,3317
2012-08-31T20:00:00Z,2012-08-31T22:00:00+0200,0,3148
2012-08-31T21:00:00Z,2012-08-31T23:00:00+0200,0,3086
